Resting_ECG,Resting_PPG,Resting_GSR
-0.018000000000000002,34.75,0.743
-0.035,34.71,0.743
-0.016,34.675,0.743
-0.006999999999999999,34.645,0.743
-0.021,34.62,0.743
0.01,34.597,0.743
0.002,34.576,0.743
-0.005,34.556,0.743
0.01,34.537,0.743
0.004,34.519,0.743
0.024,34.501,0.743
0.02,34.483000000000004,0.743
0.011000000000000001,34.467,0.743
0.021,34.451,0.743
0.027999999999999997,34.435,0.743
0.017,34.42,0.743
0.02,34.406,0.743
0.027999999999999997,34.391,0.743
0.028999999999999998,34.376,0.743
0.03,34.361,0.743
0.028999999999999998,34.344,0.743
0.027000000000000003,34.327,0.743
0.035,34.309,0.743
0.045,34.29,0.743
0.032,34.27,0.743
0.02,34.25,0.743
0.006,34.229,0.743
0.045,34.208,0.743
0.022000000000000002,34.188,0.743
0.034,34.17,0.743
0.033,34.155,0.742
0.046,34.143,0.742
0.039,34.134,0.743
0.037000000000000005,34.13,0.743
0.051,34.131,0.742
0.054000000000000006,34.135999999999996,0.742
0.053,34.145,0.742
0.05,34.159,0.742
0.051,34.176,0.742
0.073,34.195,0.742
0.076,34.216,0.742
0.057,34.236999999999995,0.742
0.043,34.258,0.742
0.065,34.277,0.742
0.036000000000000004,34.295,0.742
0.09300000000000001,34.309,0.742
0.032,34.32,0.742
0.075,34.325,0.742
0.023,34.325,0.742
0.037000000000000005,34.319,0.742
0.0,34.308,0.742
0.019,34.291,0.742
0.042,34.269,0.742
0.077,34.242,0.742
0.081,34.211999999999996,0.743
0.049,34.177,0.742
0.07400000000000001,34.139,0.742
0.102,34.098,0.742
0.11800000000000001,34.055,0.743
0.12,34.01,0.743
0.136,33.963,0.743
0.14,33.915,0.743
0.139,33.868,0.743
0.128,33.821999999999996,0.743
0.122,33.777,0.743
0.114,33.735,0.743
0.121,33.696,0.743
0.105,33.66,0.743
0.09300000000000001,33.628,0.743
0.098,33.599000000000004,0.743
0.07200000000000001,33.575,0.743
0.046,33.555,0.7440000000000001
0.032,33.539,0.7440000000000001
0.003,33.525999999999996,0.7440000000000001
0.006999999999999999,33.516,0.7440000000000001
-0.018000000000000002,33.51,0.7440000000000001
-0.019,33.505,0.7440000000000001
-0.004,33.503,0.7440000000000001
-0.016,33.501999999999995,0.7440000000000001
-0.018000000000000002,33.501,0.7440000000000001
0.009000000000000001,33.501,0.7440000000000001
-0.003,33.499,0.7440000000000001
-0.006,33.496,0.7440000000000001
-0.012,33.491,0.745
-0.0,33.482,0.745
0.025,33.471,0.745
0.021,33.455999999999996,0.745
-0.024,33.438,0.745
0.021,33.417,0.745
0.059000000000000004,33.391999999999996,0.745
0.028999999999999998,33.364000000000004,0.745
0.039,33.334,0.745
0.037000000000000005,33.301,0.746
0.027000000000000003,33.266,0.745
0.057999999999999996,33.23,0.746
0.046,33.194,0.746
0.055,33.159,0.746
0.10099999999999999,33.126,0.746
0.13,33.096,0.746
0.245,33.069,0.746
0.44,33.046,0.746
0.589,33.028,0.746
0.564,33.013000000000005,0.746
0.415,33.004,0.746
0.14300000000000002,32.999,0.747
-0.106,32.998000000000005,0.747
-0.371,33.0,0.747
-0.785,33.004,0.747
-1.126,33.010999999999996,0.747
-1.285,33.019,0.747
-1.121,33.028,0.747
-0.9009999999999999,33.038000000000004,0.747
-0.639,33.048,0.747
-0.386,33.056999999999995,0.748
-0.18,33.066,0.747
-0.002,33.075,0.747
0.17300000000000001,33.083,0.747
0.297,33.091,0.748
0.285,33.099000000000004,0.748
0.298,33.107,0.748
0.326,33.116,0.748
0.341,33.128,0.748
0.32899999999999996,33.141999999999996,0.748
0.29600000000000004,33.16,0.748
0.317,33.181,0.748
0.33299999999999996,33.208,0.748
0.34600000000000003,33.238,0.7490000000000001
0.275,33.273,0.7490000000000001
0.32299999999999995,33.311,0.7490000000000001
0.336,33.351,0.7490000000000001
0.298,33.393,0.7490000000000001
0.311,33.435,0.7490000000000001
0.284,33.477,0.7490000000000001
0.316,33.518,0.7490000000000001
0.32299999999999995,33.556999999999995,0.7490000000000001
0.302,33.594,0.75
0.28800000000000003,33.629,0.7490000000000001
0.27699999999999997,33.662,0.75
0.289,33.692,0.75
0.284,33.721,0.75
0.276,33.746,0.75
0.265,33.77,0.75
0.287,33.79,0.75
0.254,33.808,0.75
0.26,33.823,0.75
0.265,33.835,0.75
0.28,33.844,0.75
0.265,33.85,0.75
0.257,33.852,0.75
0.23600000000000002,33.851,0.75
0.272,33.846,0.75
0.265,33.84,0.75
0.256,33.830999999999996,0.75
0.252,33.821,0.75
0.268,33.811,0.75
0.275,33.801,0.75
0.27399999999999997,33.793,0.7509999999999999
0.244,33.787,0.75
0.26,33.784,0.75
0.26,33.784,0.75
0.264,33.788000000000004,0.7509999999999999
0.23600000000000002,33.798,0.7509999999999999
0.24600000000000002,33.812,0.7509999999999999
0.247,33.834,0.7509999999999999
0.24600000000000002,33.861999999999995,0.7509999999999999
0.22899999999999998,33.899,0.7509999999999999
0.20800000000000002,33.945,0.75
0.218,34.001,0.75
0.22899999999999998,34.069,0.7509999999999999
0.2,34.149,0.7509999999999999
0.18100000000000002,34.242,0.75
0.185,34.349000000000004,0.75
0.171,34.47,0.75
0.153,34.604,0.75
0.125,34.751999999999995,0.75
0.122,34.911,0.75
0.109,35.079,0.75
0.07200000000000001,35.254,0.75
0.038,35.435,0.75
0.026000000000000002,35.618,0.75
0.002,35.8,0.75
-0.026000000000000002,35.98,0.75
-0.065,36.154,0.75
-0.096,36.319,0.75
-0.128,36.472,0.75
-0.161,36.611,0.75
-0.16399999999999998,36.736,0.75
-0.19899999999999998,36.844,0.7490000000000001
-0.214,36.937,0.7490000000000001
-0.23800000000000002,37.012,0.7490000000000001
-0.252,37.07,0.75
-0.265,37.111999999999995,0.75
-0.28,37.137,0.7490000000000001
-0.298,37.148,0.75
-0.3,37.145,0.75
-0.298,37.128,0.7490000000000001
-0.302,37.1,0.7490000000000001
-0.305,37.059,0.7490000000000001
-0.331,37.009,0.7490000000000001
-0.306,36.95,0.7490000000000001
-0.306,36.883,0.7490000000000001
-0.297,36.808,0.7490000000000001
-0.28800000000000003,36.728,0.7490000000000001
-0.284,36.641999999999996,0.7490000000000001
-0.295,36.553000000000004,0.7490000000000001
-0.29100000000000004,36.463,0.748
-0.28,36.372,0.748
-0.276,36.282,0.7490000000000001
-0.271,36.196,0.7490000000000001
-0.268,36.113,0.748
-0.266,36.035,0.7490000000000001
-0.261,35.964,0.7490000000000001
-0.245,35.899,0.7490000000000001
-0.23800000000000002,35.841,0.748
-0.233,35.792,0.748
-0.226,35.75,0.748
-0.247,35.715,0.748
-0.21899999999999997,35.689,0.748
-0.231,35.67,0.748
-0.239,35.657,0.748
-0.19899999999999998,35.652,0.748
-0.198,35.650999999999996,0.748
-0.196,35.654,0.748
-0.187,35.66,0.748
-0.19,35.668,0.748
-0.191,35.676,0.748
-0.182,35.685,0.747
-0.192,35.692,0.747
-0.18100000000000002,35.696999999999996,0.747
-0.165,35.699,0.747
-0.17800000000000002,35.698,0.747
-0.16699999999999998,35.692,0.747
-0.16,35.681999999999995,0.747
-0.17300000000000001,35.668,0.747
-0.166,35.649,0.747
-0.162,35.625,0.747
-0.159,35.598,0.747
-0.157,35.567,0.747
-0.16399999999999998,35.534,0.747
-0.16699999999999998,35.5,0.747
-0.16,35.465,0.747
-0.163,35.431999999999995,0.747
-0.17300000000000001,35.400999999999996,0.747
-0.16899999999999998,35.374,0.746
-0.16399999999999998,35.351,0.746
-0.146,35.333,0.747
-0.149,35.321,0.746
-0.149,35.314,0.746
-0.156,35.312,0.746
-0.14400000000000002,35.316,0.746
-0.14300000000000002,35.325,0.747
-0.147,35.339,0.746
-0.13,35.359,0.746
-0.13699999999999998,35.383,0.746
-0.13699999999999998,35.413000000000004,0.746
-0.127,35.446999999999996,0.746
-0.139,35.484,0.746
-0.12,35.524,0.746
-0.11900000000000001,35.566,0.746
-0.11,35.608000000000004,0.746
-0.105,35.650999999999996,0.745
-0.111,35.694,0.745
-0.11199999999999999,35.735,0.745
-0.11,35.775,0.745
-0.109,35.811,0.745
-0.11,35.845,0.745
-0.10400000000000001,35.874,0.745
-0.096,35.899,0.745
-0.10300000000000001,35.919000000000004,0.745
-0.094,35.934,0.745
-0.08800000000000001,35.945,0.745
-0.09300000000000001,35.951,0.745
-0.102,35.954,0.745
-0.087,35.955,0.745
-0.075,35.952,0.745
-0.081,35.946999999999996,0.745
-0.08199999999999999,35.941,0.745
-0.055999999999999994,35.934,0.7440000000000001
-0.052000000000000005,35.927,0.7440000000000001
-0.053,35.92,0.745
-0.046,35.913000000000004,0.745
-0.047,35.906,0.7440000000000001
-0.047,35.9,0.7440000000000001
-0.049,35.895,0.7440000000000001
-0.039,35.89,0.7440000000000001
-0.03,35.885,0.7440000000000001
-0.019,35.88,0.7440000000000001
-0.024,35.874,0.7440000000000001
-0.025,35.866,0.7440000000000001
-0.031,35.855,0.7440000000000001
-0.04,35.843,0.7440000000000001
-0.035,35.828,0.7440000000000001
-0.032,35.812,0.7440000000000001
-0.026000000000000002,35.793,0.7440000000000001
-0.022000000000000002,35.772,0.7440000000000001
-0.023,35.749,0.7440000000000001
-0.026000000000000002,35.723,0.7440000000000001
-0.024,35.696,0.7440000000000001
-0.018000000000000002,35.667,0.7440000000000001
-0.015,35.637,0.7440000000000001
-0.013999999999999999,35.606,0.7440000000000001
-0.031,35.575,0.7440000000000001
0.013000000000000001,35.545,0.7440000000000001
-0.002,35.515,0.743
-0.044000000000000004,35.486999999999995,0.743
0.023,35.46,0.7440000000000001
0.019,35.434,0.743
0.023,35.41,0.743
0.022000000000000002,35.387,0.743
0.03,35.365,0.743
0.023,35.344,0.743
0.03,35.323,0.743
0.03,35.303000000000004,0.743
0.026000000000000002,35.284,0.743
0.021,35.266,0.743
0.017,35.247,0.743
0.021,35.229,0.742
0.023,35.211,0.743
0.042,35.193000000000005,0.743
0.027000000000000003,35.174,0.742
0.038,35.156,0.742
0.039,35.138000000000005,0.743
0.040999999999999995,35.121,0.743
0.047,35.104,0.742
0.045,35.086999999999996,0.742
0.047,35.069,0.742
0.037000000000000005,35.05,0.742
0.028999999999999998,35.031,0.742
0.052000000000000005,35.012,0.742
0.011000000000000001,34.992,0.742
0.069,34.973,0.742
0.055,34.953,0.742
0.075,34.933,0.742
0.059000000000000004,34.914,0.742
0.055999999999999994,34.896,0.742
0.055999999999999994,34.88,0.742
0.06,34.866,0.742
0.063,34.852,0.742
0.066,34.84,0.742
0.066,34.83,0.742
0.061,34.82,0.742
0.062,34.812,0.741
0.066,34.803000000000004,0.742
0.063,34.795,0.742
0.07200000000000001,34.787,0.742
0.063,34.778,0.741
0.055999999999999994,34.769,0.741
0.075,34.758,0.741
0.078,34.746,0.742
0.08199999999999999,34.734,0.741
0.09,34.72,0.741
0.091,34.705,0.741
0.063,34.688,0.741
0.061,34.671,0.741
0.064,34.652,0.741
0.057999999999999996,34.631,0.741
0.061,34.609,0.741
0.061,34.586,0.741
0.064,34.561,0.741
0.062,34.535,0.741
0.067,34.508,0.741
0.078,34.48,0.741
0.106,34.45,0.741
0.115,34.419000000000004,0.741
0.11,34.385999999999996,0.741
0.13,34.351,0.741
0.149,34.316,0.741
0.147,34.279,0.741
0.138,34.242,0.741
0.125,34.205,0.741
0.142,34.169000000000004,0.741
0.142,34.134,0.74
0.133,34.101,0.741
0.122,34.071999999999996,0.741
0.10400000000000001,34.047,0.741
0.092,34.024,0.741
0.063,34.004,0.741
0.048,33.985,0.741
0.037000000000000005,33.967,0.741
0.006999999999999999,33.95,0.741
0.0,33.931999999999995,0.74
0.006999999999999999,33.913000000000004,0.741
0.005,33.891999999999996,0.741
0.012,33.867,0.741
0.016,33.839,0.741
0.015,33.806999999999995,0.741
0.038,33.771,0.741
0.031,33.73,0.741
0.022000000000000002,33.687,0.741
0.03,33.639,0.741
0.03,33.588,0.741
0.044000000000000004,33.535,0.741
0.04,33.481,0.741
0.042,33.426,0.741
0.045,33.37,0.741
0.046,33.315,0.741
0.044000000000000004,33.260999999999996,0.741
0.046,33.209,0.741
0.045,33.16,0.741
0.05,33.115,0.741
0.048,33.073,0.741
0.051,33.034,0.741
0.084,32.999,0.741
0.125,32.967,0.741
0.21,32.939,0.741
0.382,32.914,0.74
0.555,32.891,0.74
0.614,32.87,0.741
0.52,32.851,0.74
0.312,32.833,0.74
0.037000000000000005,32.816,0.74
-0.214,32.801,0.741
-0.59,32.786,0.741
-0.9590000000000001,32.773,0.74
-1.103,32.760999999999996,0.74
-1.055,32.75,0.741
-0.853,32.74,0.741
-0.617,32.731,0.741
-0.429,32.723,0.74
-0.25,32.715,0.74
-0.07400000000000001,32.708,0.741
0.068,32.701,0.741
0.174,32.696,0.741
0.243,32.692,0.741
0.248,32.689,0.741
0.259,32.687,0.741
0.28,32.685,0.741
0.28600000000000003,32.685,0.741
0.271,32.685,0.741
0.276,32.687,0.741
0.307,32.688,0.741
0.3,32.691,0.741
0.278,32.694,0.741
0.272,32.696999999999996,0.741
0.28300000000000003,32.701,0.741
0.295,32.705,0.741
0.26899999999999996,32.71,0.741
0.273,32.716,0.741
0.275,32.722,0.741
0.28800000000000003,32.729,0.741
0.275,32.736999999999995,0.741
0.255,32.747,0.741
0.263,32.756,0.741
0.27699999999999997,32.766,0.741
0.262,32.775,0.741
0.251,32.784,0.741
0.251,32.794000000000004,0.742
0.257,32.802,0.741
0.264,32.811,0.741
0.249,32.819,0.741
0.24600000000000002,32.826,0.742
0.245,32.832,0.742
0.256,32.838,0.741
0.24600000000000002,32.844,0.742
0.233,32.849000000000004,0.742
0.251,32.856,0.742
0.255,32.863,0.742
0.254,32.872,0.742
0.249,32.882,0.742
0.249,32.894,0.742
0.256,32.908,0.742
0.24600000000000002,32.924,0.742
0.23,32.941,0.742
0.228,32.961999999999996,0.742
0.23399999999999999,32.984,0.742
0.23600000000000002,33.009,0.741
0.228,33.037,0.742
0.231,33.068000000000005,0.742
0.226,33.101,0.742
0.231,33.139,0.741
0.22399999999999998,33.181,0.742
0.214,33.228,0.742
0.20199999999999999,33.283,0.742
0.201,33.347,0.741
0.192,33.421,0.741
0.16899999999999998,33.507,0.741
0.152,33.607,0.741
0.151,33.723,0.741
0.131,33.856,0.741
0.109,34.005,0.741
0.096,34.171,0.741
0.08,34.351,0.741
0.06,34.543,0.741
0.031,34.745,0.741
0.013000000000000001,34.953,0.741
-0.008,35.165,0.741
-0.024,35.376,0.741
-0.053,35.583,0.741
-0.08199999999999999,35.783,0.741
-0.106,35.974000000000004,0.741
-0.126,36.152,0.741
-0.156,36.316,0.741
-0.182,36.465,0.741
-0.198,36.597,0.741
-0.205,36.714,0.741
-0.223,36.814,0.741
-0.248,36.898,0.741
-0.261,36.965,0.741
-0.265,37.016999999999996,0.741
-0.273,37.054,0.741
-0.285,37.077,0.741
-0.273,37.086999999999996,0.741
-0.275,37.086,0.741
-0.278,37.074,0.74
-0.284,37.053000000000004,0.74
-0.28,37.024,0.741
-0.273,36.988,0.741
-0.264,36.946999999999996,0.74
-0.273,36.902,0.74
-0.267,36.855,0.741
-0.256,36.806,0.741
-0.247,36.756,0.74
-0.242,36.705,0.74
-0.235,36.654,0.741
-0.233,36.603,0.741
-0.22899999999999998,36.552,0.741
-0.22399999999999998,36.501,0.74
-0.21100000000000002,36.452,0.741
-0.209,36.402,0.741
-0.205,36.354,0.741
-0.183,36.306,0.74
-0.179,36.258,0.74
-0.182,36.211999999999996,0.74
-0.177,36.168,0.74
-0.171,36.125,0.74
-0.16699999999999998,36.083,0.74
-0.165,36.042,0.74
-0.16399999999999998,36.001,0.74
-0.162,35.959,0.74
-0.158,35.916,0.74
-0.153,35.87,0.74
-0.141,35.823,0.741
-0.14,35.773,0.74
-0.134,35.72,0.74
-0.13699999999999998,35.663000000000004,0.74
-0.133,35.604,0.741
-0.132,35.542,0.74
-0.128,35.477,0.74
-0.136,35.411,0.74
-0.132,35.343,0.741
-0.129,35.275,0.741
-0.124,35.209,0.74
-0.125,35.144,0.74
-0.124,35.083,0.74
-0.11900000000000001,35.025999999999996,0.741
-0.128,34.975,0.741
-0.129,34.929,0.741
-0.11900000000000001,34.89,0.741
-0.12,34.857,0.741
-0.124,34.832,0.741
-0.121,34.814,0.741
-0.11599999999999999,34.804,0.741
-0.11699999999999999,34.803000000000004,0.741
-0.114,34.811,0.741
-0.10800000000000001,34.828,0.741
-0.109,34.853,0.741
-0.106,34.888000000000005,0.741
-0.099,34.931,0.741
-0.098,34.982,0.741
-0.099,35.04,0.741
-0.09699999999999999,35.105,0.741
-0.094,35.175,0.741
-0.09,35.251,0.741
-0.084,35.33,0.741
-0.083,35.412,0.741
-0.081,35.495,0.741
-0.076,35.577,0.741
-0.07400000000000001,35.657,0.741
-0.08199999999999999,35.735,0.741
-0.064,35.809,0.741
-0.067,35.879,0.741
-0.057,35.943000000000005,0.741
-0.053,36.001999999999995,0.741
-0.051,36.054,0.741
-0.048,36.1,0.741
-0.053,36.138000000000005,0.74
-0.047,36.169000000000004,0.74
-0.052000000000000005,36.193000000000005,0.74
-0.049,36.211,0.741
-0.037000000000000005,36.221,0.74
-0.031,36.224000000000004,0.74
-0.027999999999999997,36.22,0.74
-0.026000000000000002,36.21,0.741
-0.025,36.192,0.741
-0.02,36.169000000000004,0.74
-0.013999999999999999,36.141,0.74
-0.013999999999999999,36.107,0.74
-0.011000000000000001,36.069,0.74
-0.011000000000000001,36.027,0.74
-0.008,35.982,0.74
-0.004,35.934,0.74
0.002,35.884,0.74
0.0,35.832,0.74
0.002,35.778,0.74
0.0,35.722,0.74
0.003,35.665,0.74
0.004,35.607,0.74
0.001,35.549,0.7390000000000001
0.01,35.49,0.7390000000000001
0.013000000000000001,35.431999999999995,0.74
0.006999999999999999,35.375,0.7390000000000001
0.016,35.32,0.7390000000000001
0.013000000000000001,35.266,0.7390000000000001
0.018000000000000002,35.215,0.7390000000000001
0.021,35.166,0.7390000000000001
0.021,35.119,0.7390000000000001
0.017,35.076,0.7390000000000001
0.023,35.035,0.7390000000000001
0.027999999999999997,34.998000000000005,0.7390000000000001
0.027999999999999997,34.963,0.7390000000000001
0.03,34.93,0.7390000000000001
0.037000000000000005,34.898,0.7390000000000001
0.034,34.869,0.7390000000000001
0.031,34.841,0.7390000000000001
0.031,34.815,0.7390000000000001
0.027000000000000003,34.791,0.7390000000000001
0.034,34.769,0.7390000000000001
0.036000000000000004,34.75,0.7390000000000001
0.040999999999999995,34.735,0.7390000000000001
0.053,34.722,0.7390000000000001
0.063,34.713,0.7390000000000001
0.08199999999999999,34.708,0.7390000000000001
0.111,34.705999999999996,0.7390000000000001
0.136,34.707,0.7390000000000001
0.145,34.71,0.7390000000000001
0.14,34.715,0.7390000000000001
0.11199999999999999,34.72,0.7390000000000001
0.10300000000000001,34.725,0.7390000000000001
0.126,34.729,0.7390000000000001
0.14400000000000002,34.732,0.7390000000000001
0.136,34.733000000000004,0.7390000000000001
0.105,34.732,0.7390000000000001
0.098,34.728,0.7390000000000001
0.092,34.722,0.7390000000000001
0.07400000000000001,34.714,0.7390000000000001
0.059000000000000004,34.704,0.738
0.047,34.693000000000005,0.738
0.026000000000000002,34.679,0.738
0.006,34.664,0.7390000000000001
-0.006999999999999999,34.649,0.738
-0.017,34.633,0.738
-0.017,34.617,0.7390000000000001
-0.016,34.601,0.7390000000000001
-0.013000000000000001,34.585,0.738
-0.009000000000000001,34.57,0.738
-0.002,34.556,0.738
0.005,34.543,0.738
0.001,34.531,0.738
0.003,34.521,0.738
0.006999999999999999,34.513000000000005,0.738
0.011000000000000001,34.505,0.738
0.011000000000000001,34.499,0.738
0.015,34.492,0.738
0.021,34.485,0.738
0.024,34.479,0.738
0.035,34.473,0.738
0.035,34.468,0.738
0.033,34.461999999999996,0.738
0.032,34.455,0.738
0.034,34.446999999999996,0.7390000000000001
0.038,34.439,0.738
0.057999999999999996,34.429,0.738
0.092,34.418,0.738
0.133,34.407,0.738
0.23199999999999998,34.396,0.738
0.43,34.383,0.738
0.579,34.371,0.738
0.565,34.358000000000004,0.738
0.42100000000000004,34.346,0.7390000000000001
0.15,34.334,0.738
-0.105,34.321999999999996,0.738
-0.314,34.31,0.738
-0.7170000000000001,34.297,0.7390000000000001
-1.058,34.284,0.738
-1.202,34.271,0.738
-1.1179999999999999,34.257,0.738
-0.878,34.242,0.7390000000000001
-0.617,34.226,0.738
-0.392,34.21,0.738
-0.19,34.191,0.738
-0.025,34.171,0.7390000000000001
0.13,34.15,0.738
0.247,34.128,0.738
0.27699999999999997,34.104,0.738
0.297,34.08,0.738
0.319,34.054,0.738
0.341,34.028,0.738
0.32799999999999996,34.0,0.738
0.32,33.971,0.738
0.33399999999999996,33.941,0.738
0.349,33.91,0.737
0.345,33.88,0.737
0.327,33.849000000000004,0.738
0.331,33.82,0.738
0.341,33.792,0.737
0.33399999999999996,33.766999999999996,0.737
0.314,33.743,0.737
0.303,33.722,0.737
0.307,33.703,0.737
0.317,33.686,0.737
0.301,33.673,0.737
0.29,33.661,0.737
0.299,33.652,0.737
0.31,33.645,0.737
0.299,33.64,0.737
0.281,33.637,0.737
0.28300000000000003,33.635,0.737
0.29100000000000004,33.633,0.737
0.289,33.632,0.737
0.273,33.631,0.737
0.28,33.628,0.737
0.28600000000000003,33.624,0.736
0.29100000000000004,33.618,0.736
0.27899999999999997,33.61,0.736
0.264,33.6,0.737
0.275,33.588,0.736
0.29100000000000004,33.574,0.736
0.285,33.558,0.736
0.281,33.54,0.736
0.284,33.522,0.736
0.292,33.505,0.736
0.287,33.488,0.736
0.28,33.472,0.736
0.28800000000000003,33.458,0.736
0.29600000000000004,33.446999999999996,0.736
0.289,33.438,0.735
0.276,33.431999999999995,0.736
0.273,33.429,0.736
0.271,33.43,0.736
0.265,33.434,0.735
0.254,33.443000000000005,0.735
0.247,33.459,0.736
0.243,33.482,0.736
0.235,33.514,0.735
0.218,33.558,0.735
0.19399999999999998,33.615,0.735
0.177,33.687,0.735
0.165,33.775,0.735
0.147,33.881,0.735
0.128,34.004,0.735
0.106,34.145,0.735
0.094,34.302,0.7340000000000001
0.078,34.475,0.7340000000000001
0.047,34.661,0.7340000000000001
0.022000000000000002,34.859,0.7340000000000001
-0.006999999999999999,35.065,0.7340000000000001
-0.035,35.277,0.7340000000000001
-0.073,35.492,0.7340000000000001
-0.11,35.705999999999996,0.7340000000000001
-0.13,35.916,0.7340000000000001
-0.152,36.12,0.733
-0.18600000000000003,36.315,0.733
-0.212,36.498000000000005,0.733
-0.23199999999999998,36.668,0.733
-0.24600000000000002,36.824,0.733
-0.263,36.964,0.733
-0.28300000000000003,37.088,0.733
-0.29,37.196999999999996,0.733
-0.29600000000000004,37.292,0.733
-0.302,37.373000000000005,0.733
-0.314,37.441,0.733
-0.317,37.498000000000005,0.733
-0.317,37.544000000000004,0.733
-0.315,37.580999999999996,0.732
-0.321,37.609,0.733
-0.317,37.629,0.733
-0.306,37.643,0.733
-0.3,37.65,0.732
-0.304,37.652,0.732
-0.302,37.648,0.732
-0.294,37.639,0.732
-0.28800000000000003,37.625,0.732
-0.285,37.606,0.732
-0.284,37.583,0.732
-0.272,37.554,0.732
-0.265,37.521,0.732
-0.258,37.483000000000004,0.732
-0.261,37.44,0.732
-0.25,37.393,0.732
-0.248,37.342,0.732
-0.24100000000000002,37.289,0.731
-0.235,37.232,0.731
-0.23399999999999999,37.174,0.732
-0.226,37.114000000000004,0.731
-0.215,37.053000000000004,0.731
-0.209,36.99,0.731
-0.205,36.926,0.731
-0.195,36.86,0.731
-0.18899999999999997,36.793,0.731
-0.179,36.724000000000004,0.731
-0.174,36.654,0.731
-0.16899999999999998,36.582,0.731
-0.16699999999999998,36.509,0.731
-0.175,36.435,0.731
-0.17600000000000002,36.361999999999995,0.731
-0.175,36.29,0.731
-0.17300000000000001,36.221,0.731
-0.168,36.154,0.73
-0.166,36.091,0.73
-0.166,36.032,0.73
