Resting_ECG,Resting_PPG,Resting_GSR
-0.111,38.006,2.045
-0.116,37.983,2.045
-0.112,37.966,2.045
-0.107,37.957,2.045
-0.102,37.956,2.045
-0.103,37.962,2.046
-0.104,37.976,2.045
-0.1,37.996,2.045
-0.097,38.021,2.045
-0.093,38.052,2.046
-0.09,38.086,2.045
-0.086,38.125,2.045
-0.083,38.165,2.045
-0.082,38.207,2.046
-0.084,38.25,2.045
-0.081,38.291,2.045
-0.074,38.331,2.045
-0.07,38.368,2.046
-0.073,38.4,2.046
-0.061,38.427,2.045
-0.059,38.448,2.045
-0.052,38.463,2.046
-0.057,38.472,2.046
-0.052,38.475,2.045
-0.052,38.472,2.045
-0.049,38.463,2.046
-0.047,38.448,2.046
-0.041,38.428,2.046
-0.041,38.402,2.045
-0.038,38.371,2.046
-0.029,38.335,2.046
-0.03,38.294,2.046
-0.027,38.25,2.046
-0.022,38.201,2.046
-0.022,38.149,2.047
-0.02,38.093,2.047
-0.016,38.034,2.046
-0.018,37.972,2.046
-0.016,37.907,2.047
-0.014,37.838,2.047
-0.011,37.767,2.047
-0.007,37.694,2.046
-0.006,37.618,2.047
-0.004,37.54,2.047
-0.004,37.46,2.047
-0.002,37.378,2.046
-0.001,37.294,2.047
0.002,37.209,2.048
0.001,37.124,2.048
0.01,37.037,2.047
0.01,36.95,2.047
0.011,36.862,2.047
0.014,36.773,2.048
0.016,36.683,2.047
0.014,36.594,2.047
0.016,36.505,2.048
0.019,36.417,2.048
0.017,36.33,2.048
0.016,36.245,2.048
0.017,36.162,2.048
0.018,36.081,2.049
0.023,36.003,2.049
0.029,35.927,2.048
0.03,35.855,2.049
0.033,35.787,2.049
0.034,35.722,2.05
0.035,35.661,2.049
0.039,35.604,2.049
0.035,35.549,2.05
0.038,35.497,2.05
0.039,35.446,2.049
0.041,35.397,2.049
0.041,35.348,2.05
0.038,35.301,2.05
0.046,35.254,2.05
0.043,35.207,2.049
0.046,35.162,2.05
0.049,35.118,2.051
0.052,35.075,2.05
0.05,35.034,2.05
0.06,34.995,2.05
0.067,34.957,2.051
0.067,34.921,2.051
0.073,34.885,2.05
0.088,34.849,2.05
0.104,34.814,2.051
0.121,34.778,2.052
0.134,34.742,2.051
0.133,34.707,2.051
0.13,34.671,2.051
0.135,34.636,2.052
0.145,34.6,2.051
0.137,34.566,2.051
0.125,34.531,2.051
0.126,34.496,2.052
0.112,34.462,2.052
0.094,34.428,2.052
0.085,34.395,2.052
0.072,34.362,2.053
0.059,34.329,2.053
0.049,34.297,2.052
0.039,34.265,2.052
0.035,34.233,2.053
0.033,34.201,2.053
0.03,34.169,2.053
0.018,34.137,2.052
0.011,34.103,2.053
0.014,34.068,2.053
0.017,34.031,2.053
0.013,33.994,2.053
0.013,33.955,2.053
0.018,33.915,2.054
0.017,33.874,2.054
0.022,33.832,2.053
0.023,33.79,2.053
0.022,33.748,2.054
0.027,33.706,2.054
0.034,33.665,2.054
0.031,33.624,2.053
0.032,33.584,2.054
0.031,33.543,2.054
0.025,33.502,2.054
0.049,33.461,2.054
0.125,33.419,2.054
0.233,33.377,2.055
0.355,33.334,2.054
0.519,33.291,2.054
0.633,33.247,2.054
0.742,33.202,2.055
0.786,33.158,2.055
0.619,33.113,2.054
0.109,33.068,2.054
-0.406,33.023,2.055
-0.919,32.978,2.056
-1.139,32.933,2.055
-1.161,32.888,2.055
-0.985,32.844,2.056
-0.773,32.8,2.056
-0.517,32.756,2.056
-0.245,32.713,2.055
-0.03,32.67,2.056
0.086,32.628,2.056
0.143,32.586,2.056
0.181,32.545,2.055
0.2,32.505,2.056
0.22,32.467,2.057
0.231,32.43,2.057
0.24,32.395,2.056
0.244,32.361,2.056
0.25,32.328,2.057
0.254,32.297,2.057
0.257,32.268,2.057
0.257,32.241,2.057
0.262,32.214,2.057
0.268,32.188,2.058
0.267,32.162,2.058
0.263,32.136,2.057
0.263,32.11,2.057
0.268,32.084,2.058
0.274,32.057,2.058
0.272,32.03,2.057
0.277,32.003,2.057
0.281,31.976,2.058
0.282,31.948,2.058
0.285,31.922,2.058
0.286,31.895,2.058
0.293,31.869,2.059
0.298,31.844,2.059
0.301,31.819,2.059
0.297,31.795,2.058
0.304,31.772,2.059
0.309,31.749,2.06
0.313,31.727,2.059
0.317,31.705,2.059
0.322,31.684,2.059
0.332,31.662,2.06
0.333,31.639,2.06
0.33,31.616,2.059
0.339,31.594,2.059
0.335,31.571,2.06
0.33,31.549,2.06
0.331,31.529,2.06
0.315,31.51,2.06
0.308,31.496,2.06
0.297,31.488,2.061
0.277,31.49,2.06
0.26,31.503,2.06
0.239,31.534,2.061
0.221,31.584,2.062
0.203,31.659,2.061
0.175,31.761,2.061
0.156,31.895,2.061
0.13,32.063,2.062
0.101,32.267,2.062
0.071,32.508,2.061
0.034,32.786,2.061
0.005,33.1,2.062
-0.032,33.446,2.062
-0.069,33.823,2.062
-0.104,34.225,2.061
-0.133,34.648,2.062
-0.156,35.087,2.063
-0.181,35.536,2.062
-0.205,35.991,2.062
-0.235,36.444,2.062
-0.25,36.892,2.063
-0.266,37.33,2.063
-0.277,37.753,2.062
-0.289,38.156,2.063
-0.293,38.538,2.064
-0.294,38.895,2.064
-0.296,39.225,2.063
-0.3,39.526,2.063
-0.3,39.797,2.064
-0.295,40.037,2.064
-0.291,40.247,2.063
-0.291,40.426,2.063
-0.289,40.577,2.064
-0.288,40.702,2.064
-0.281,40.803,2.064
-0.284,40.882,2.064
-0.276,40.941,2.064
-0.275,40.983,2.065
-0.264,41.009,2.065
-0.257,41.021,2.064
-0.256,41.02,2.064
-0.237,41.009,2.065
-0.233,40.988,2.065
-0.22,40.959,2.065
-0.211,40.924,2.064
-0.203,40.884,2.065
-0.166,40.84,2.066
-0.108,40.792,2.065
-0.136,40.742,2.065
-0.15,40.688,2.066
-0.155,40.633,2.066
-0.175,40.578,2.066
-0.202,40.522,2.065
-0.235,40.468,2.066
-0.242,40.415,2.067
-0.225,40.366,2.067
-0.219,40.318,2.066
-0.192,40.274,2.066
-0.181,40.233,2.067
-0.173,40.196,2.067
-0.162,40.161,2.067
-0.151,40.128,2.067
-0.143,40.098,2.067
-0.085,40.069,2.068
0.01,40.04,2.067
0.031,40.01,2.067
0.113,39.977,2.067
0.147,39.942,2.068
0.015,39.903,2.068
-0.148,39.86,2.067
-0.285,39.813,2.067
-0.325,39.763,2.068
-0.306,39.711,2.068
-0.24,39.657,2.067
-0.213,39.603,2.068
-0.194,39.549,2.069
-0.191,39.496,2.069
-0.18,39.447,2.068
-0.141,39.402,2.068
-0.137,39.362,2.069
-0.129,39.328,2.069
-0.134,39.301,2.069
-0.119,39.282,2.068
-0.117,39.27,2.069
-0.1,39.265,2.069
-0.115,39.266,2.069
-0.11,39.273,2.068
-0.102,39.286,2.068
-0.093,39.303,2.069
-0.106,39.324,2.069
-0.084,39.348,2.069
-0.069,39.374,2.069
-0.05,39.402,2.069
-0.048,39.429,2.07
-0.058,39.455,2.069
-0.048,39.478,2.069
-0.065,39.496,2.07
-0.077,39.509,2.07
-0.086,39.516,2.07
-0.078,39.515,2.069
-0.07,39.508,2.069
-0.066,39.493,2.07
-0.068,39.471,2.07
-0.054,39.44,2.069
-0.048,39.402,2.07
-0.046,39.355,2.07
-0.047,39.302,2.071
-0.044,39.241,2.07
-0.044,39.176,2.07
-0.048,39.106,2.071
-0.055,39.033,2.071
-0.045,38.957,2.07
-0.041,38.88,2.07
-0.031,38.801,2.07
-0.047,38.721,2.071
-0.026,38.64,2.071
-0.023,38.557,2.07
-0.015,38.473,2.071
-0.025,38.388,2.072
-0.028,38.302,2.072
-0.018,38.215,2.071
0.002,38.128,2.071
0.008,38.041,2.072
-0.001,37.954,2.072
0.012,37.868,2.071
0.004,37.782,2.071
0.005,37.696,2.072
-0.005,37.612,2.073
-0.012,37.529,2.072
-0.008,37.447,2.072
-0.005,37.367,2.072
-0.006,37.288,2.073
-0.002,37.212,2.073
0.002,37.139,2.072
0.016,37.068,2.072
0.014,37.001,2.073
0.008,36.937,2.073
0.01,36.876,2.072
0.034,36.819,2.072
0.021,36.765,2.073
0.015,36.714,2.074
0.01,36.666,2.073
0.019,36.62,2.072
0.026,36.576,2.073
0.015,36.534,2.074
0.026,36.493,2.073
0.043,36.454,2.072
0.021,36.415,2.073
0.026,36.377,2.074
0.033,36.34,2.074
0.057,36.304,2.073
0.056,36.268,2.073
0.023,36.232,2.074
0.011,36.198,2.074
0.005,36.166,2.073
0.01,36.136,2.073
0.022,36.109,2.074
0.032,36.085,2.075
0.037,36.065,2.074
0.06,36.048,2.073
0.048,36.034,2.074
0.048,36.023,2.074
0.059,36.012,2.074
0.047,36.002,2.073
0.01,35.992,2.074
0.049,35.98,2.075
0.102,35.967,2.074
0.157,35.95,2.073
0.174,35.932,2.074
0.112,35.911,2.075
0.004,35.888,2.075
0.021,35.862,2.074
0.057,35.833,2.073
0.116,35.803,2.075
0.127,35.771,2.075
0.127,35.738,2.074
0.101,35.704,2.073
0.092,35.668,2.074
0.094,35.631,2.075
0.082,35.593,2.074
0.116,35.554,2.073
0.117,35.514,2.074
0.096,35.474,2.075
0.087,35.434,2.075
0.074,35.395,2.074
0.091,35.356,2.074
0.128,35.319,2.075
0.084,35.282,2.075
0.055,35.247,2.074
0.046,35.213,2.074
0.037,35.179,2.075
0.006,35.147,2.076
0.01,35.115,2.075
0.016,35.083,2.074
0.03,35.051,2.075
0.024,35.018,2.076
0.025,34.983,2.076
0.01,34.947,2.075
-0.023,34.909,2.075
-0.044,34.87,2.076
-0.041,34.83,2.076
-0.02,34.789,2.075
-0.009,34.746,2.075
0.034,34.703,2.076
0.043,34.659,2.077
0.027,34.616,2.075
-0.008,34.573,2.075
0.003,34.531,2.076
0.061,34.489,2.077
0.112,34.447,2.076
0.27,34.405,2.076
0.439,34.364,2.077
0.602,34.323,2.078
0.666,34.283,2.077
0.693,34.243,2.076
0.688,34.206,2.076
0.582,34.17,2.077
0.145,34.137,2.077
-0.334,34.106,2.076
-0.842,34.078,2.076
-1.077,34.053,2.078
-1.082,34.03,2.078
-0.901,34.012,2.077
-0.718,33.996,2.076
-0.513,33.984,2.077
-0.272,33.976,2.078
-0.043,33.969,2.078
0.082,33.966,2.077
0.252,33.964,2.077
0.355,33.963,2.079
0.356,33.964,2.078
0.213,33.966,2.077
0.102,33.968,2.078
0.086,33.969,2.079
0.122,33.97,2.079
0.169,33.97,2.078
0.213,33.969,2.078
0.222,33.967,2.079
0.212,33.965,2.08
0.224,33.961,2.079
0.224,33.957,2.078
0.25,33.951,2.079
0.29,33.943,2.08
0.275,33.935,2.08
0.25,33.925,2.079
0.204,33.913,2.079
0.344,33.9,2.081
0.407,33.884,2.081
0.388,33.866,2.08
0.324,33.844,2.079
0.201,33.82,2.081
0.214,33.792,2.081
0.417,33.761,2.08
0.45,33.727,2.08
0.334,33.69,2.081
0.134,33.651,2.082
0.095,33.609,2.081
0.173,33.565,2.08
0.227,33.52,2.081
0.285,33.472,2.082
0.295,33.423,2.082
0.304,33.374,2.081
0.311,33.324,2.082
0.319,33.273,2.083
0.297,33.224,2.083
0.318,33.175,2.081
0.415,33.128,2.082
0.452,33.082,2.083
0.4,33.038,2.083
0.361,32.998,2.082
0.273,32.963,2.082
0.227,32.937,2.083
0.246,32.922,2.084
0.325,32.921,2.083
0.27,32.938,2.083
0.124,32.976,2.084
0.029,33.038,2.084
0.031,33.128,2.084
0.057,33.246,2.083
0.093,33.396,2.084
0.14,33.577,2.085
0.104,33.79,2.085
0.017,34.033,2.084
-0.012,34.303,2.084
0.014,34.597,2.085
0.046,34.912,2.086
0.057,35.244,2.085
0.035,35.589,2.085
-0.071,35.941,2.086
-0.231,36.296,2.087
-0.298,36.649,2.086
-0.288,36.995,2.085
-0.167,37.332,2.086
-0.23,37.654,2.087
-0.391,37.959,2.087
-0.494,38.245,2.086
-0.463,38.508,2.086
-0.396,38.748,2.087
-0.318,38.964,2.088
-0.257,39.155,2.086
-0.145,39.321,2.086
-0.072,39.462,2.087
-0.216,39.579,2.088
-0.405,39.673,2.087
-0.449,39.746,2.087
-0.392,39.799,2.088
-0.265,39.834,2.088
-0.17,39.852,2.088
-0.26,39.856,2.087
-0.342,39.847,2.087
-0.334,39.826,2.089
-0.239,39.795,2.089
-0.108,39.755,2.088
-0.134,39.708,2.087
-0.267,39.654,2.089
-0.334,39.594,2.089
-0.272,39.531,2.088
-0.243,39.465,2.088
-0.202,39.398,2.089
-0.116,39.329,2.09
-0.051,39.26,2.089
-0.073,39.192,2.088
-0.174,39.125,2.09
-0.25,39.061,2.091
-0.237,39.001,2.09
-0.203,38.945,2.089
-0.094,38.894,2.09
0.034,38.849,2.091
0.034,38.811,2.091
-0.139,38.777,2.09
-0.309,38.749,2.089
-0.297,38.723,2.091
-0.232,38.698,2.091
-0.131,38.674,2.09
0.004,38.648,2.089
0.054,38.62,2.091
-0.086,38.589,2.092
-0.254,38.555,2.091
-0.229,38.518,2.09
-0.158,38.477,2.091
-0.11,38.434,2.092
-0.05,38.389,2.091
-0.074,38.342,2.09
-0.174,38.295,2.091
-0.157,38.249,2.092
-0.084,38.204,2.092
-0.038,38.162,2.091
-0.023,38.123,2.091
-0.055,38.088,2.092
-0.121,38.057,2.093
-0.06,38.03,2.092
-0.028,38.008,2.091
-0.068,37.992,2.092
-0.119,37.98,2.093
-0.185,37.974,2.092
-0.187,37.972,2.091
-0.128,37.974,2.091
-0.048,37.98,2.092
-0.017,37.987,2.092
-0.093,37.996,2.091
-0.124,38.006,2.091
-0.129,38.015,2.092
-0.061,38.024,2.092
0.004,38.032,2.091
-0.049,38.039,2.091
-0.096,38.044,2.092
-0.086,38.046,2.093
0.038,38.045,2.092
0.196,38.041,2.091
0.274,38.033,2.092
0.082,38.021,2.093
-0.157,38.005,2.092
-0.281,37.986,2.091
-0.242,37.962,2.092
-0.142,37.934,2.093
0,37.903,2.093
0.08,37.869,2.091
0.049,37.831,2.092
0.033,37.79,2.093
-0.034,37.747,2.093
-0.094,37.701,2.092
-0.121,37.653,2.092
-0.106,37.602,2.093
-0.013,37.549,2.093
0.069,37.492,2.092
0.031,37.432,2.092
0.013,37.367,2.093
0.067,37.3,2.094
0.122,37.228,2.093
0.016,37.155,2.092
-0.123,37.079,2.093
-0.096,37.001,2.094
-0.013,36.921,2.094
0.074,36.841,2.093
0.115,36.761,2.093
0.079,36.681,2.094
0.015,36.603,2.094
-0.016,36.526,2.093
-0.021,36.452,2.092
0.016,36.379,2.093
0.106,36.307,2.094
0.164,36.238,2.093
0.115,36.169,2.093
0.047,36.102,2.094
-0.044,36.036,2.095
-0.056,35.971,2.094
-0.09,35.908,2.093
-0.085,35.847,2.093
-0.038,35.787,2.095
0.006,35.727,2.094
0.057,35.669,2.093
0.057,35.61,2.093
0.03,35.552,2.095
0.026,35.496,2.095
0.067,35.44,2.094
0.065,35.386,2.094
0.041,35.334,2.095
0.08,35.283,2.095
0.16,35.233,2.094
0.107,35.185,2.094
-0.01,35.138,2.094
-0.061,35.093,2.096
-0.002,35.049,2.095
0.076,35.005,2.094
0.169,34.963,2.094
0.087,34.921,2.095
0.028,34.879,2.095
-0.026,34.839,2.094
-0.038,34.798,2.094
-0.025,34.759,2.095
0.026,34.72,2.096
0.134,34.683,2.095
0.146,34.646,2.094
0.019,34.61,2.095
-0.035,34.574,2.096
-0.014,34.538,2.095
-0.001,34.502,2.094
0.021,34.466,2.095
0.081,34.428,2.096
0.183,34.39,2.096
0.155,34.351,2.095
0.1,34.311,2.095
0.067,34.27,2.096
0.145,34.227,2.096
0.198,34.183,2.095
0.219,34.138,2.095
0.212,34.092,2.096
0.118,34.045,2.096
0.016,33.998,2.095
0.003,33.949,2.095
0.057,33.899,2.096
0.14,33.849,2.096
0.243,33.799,2.096
0.187,33.749,2.095
0.056,33.698,2.095
-0.063,33.648,2.097
-0.104,33.598,2.096
-0.068,33.547,2.095
-0.044,33.497,2.095
0.023,33.448,2.096
0.065,33.398,2.097
0.107,33.349,2.096
0.06,33.301,2.095
0.105,33.252,2.096
0.051,33.205,2.097
-0.105,33.158,2.096
-0.148,33.112,2.095
-0.116,33.067,2.096
-0.043,33.023,2.097
0.017,32.979,2.096
0.031,32.935,2.095
0.025,32.89,2.095
0.034,32.842,2.096
-0.017,32.792,2.096
-0.047,32.739,2.095
-0.014,32.683,2.095
0.007,32.625,2.096
-0.003,32.564,2.096
0.032,32.502,2.095
0.171,32.437,2.095
0.351,32.371,2.096
0.469,32.305,2.096
0.501,32.239,2.095
0.53,32.174,2.095
0.686,32.11,2.096
0.779,32.047,2.097
0.595,31.987,2.096
0.052,31.928,2.095
-0.518,31.872,2.096
-1.019,31.818,2.097
-1.143,31.767,2.097
-1.1,31.718,2.096
-0.889,31.67,2.096
-0.669,31.623,2.097
-0.431,31.577,2.097
-0.228,31.533,2.096
-0.04,31.49,2.096
0.096,31.448,2.096
0.177,31.407,2.097
0.132,31.367,2.097
0.127,31.329,2.096
0.161,31.292,2.096
0.184,31.257,2.098
0.218,31.224,2.097
0.261,31.193,2.096
0.232,31.164,2.096
0.16,31.137,2.098
0.132,31.111,2.098
0.16,31.087,2.097
0.188,31.065,2.096
0.228,31.045,2.098
0.23,31.027,2.098
0.21,31.011,2.097
0.21,30.997,2.097
0.232,30.984,2.098
0.24,30.972,2.099
0.224,30.96,2.098
0.226,30.948,2.097
0.243,30.935,2.098
0.25,30.921,2.099
0.241,30.906,2.099
0.236,30.888,2.098
0.253,30.869,2.098
0.294,30.848,2.099
0.262,30.826,2.099
0.247,30.801,2.098
0.266,30.776,2.098
0.277,30.749,2.099
0.276,30.722,2.099
0.257,30.694,2.099
0.267,30.667,2.098
0.288,30.64,2.099
0.302,30.614,2.1
0.285,30.588,2.099
0.287,30.564,2.098
0.307,30.541,2.099
0.314,30.52,2.1
0.29,30.503,2.1
0.278,30.489,2.099
0.29,30.481,2.099
0.279,30.479,2.1
0.25,30.486,2.1
0.225,30.504,2.099
0.202,30.536,2.099
0.187,30.585,2.1
0.167,30.654,2.1
0.142,30.745,2.1
0.128,30.862,2.099
0.114,31.005,2.1
0.086,31.175,2.101
0.036,31.373,2.1
-0.003,31.598,2.1
-0.016,31.849,2.1
-0.038,32.123,2.101
-0.083,32.418,2.101
-0.098,32.732,2.1
-0.126,33.059,2.1
-0.142,33.398,2.101
-0.187,33.743,2.102
-0.227,34.091,2.101
-0.229,34.437,2.101
-0.239,34.778,2.102
-0.274,35.11,2.102
-0.309,35.428,2.102
-0.299,35.731,2.101
-0.273,36.015,2.102
-0.28,36.278,2.103
-0.289,36.519,2.103
-0.295,36.736,2.101
-0.298,36.93,2.102
-0.289,37.099,2.103
-0.308,37.244,2.103
-0.303,37.365,2.102
-0.28,37.463,2.102
-0.257,37.54,2.103
-0.249,37.598,2.103
-0.262,37.638,2.103
-0.247,37.663,2.102
-0.243,37.675,2.103
-0.245,37.676,2.104
-0.278,37.669,2.103
-0.293,37.655,2.102
-0.283,37.634,2.103
-0.264,37.61,2.104
-0.258,37.583,2.104
-0.249,37.554,2.103
-0.228,37.524,2.103
-0.214,37.494,2.104
-0.223,37.463,2.104
-0.218,37.433,2.103
-0.208,37.403,2.103
-0.194,37.373,2.104
-0.185,37.345,2.105
-0.176,37.317,2.104
-0.165,37.291,2.103
-0.155,37.265,2.104
-0.167,37.241,2.105
-0.17,37.217,2.104
-0.156,37.193,2.103
-0.087,37.17,2.103
-0.014,37.146,2.104
-0.045,37.122,2.104
-0.097,37.096,2.103
-0.141,37.069,2.103
-0.159,37.038,2.104
-0.179,37.004,2.104
-0.103,36.966,2.103
-0.091,36.925,2.103
-0.081,36.878,2.104
-0.11,36.829,2.105
-0.171,36.777,2.104
-0.202,36.723,2.103
-0.215,36.67,2.104
-0.211,36.617,2.105
-0.137,36.568,2.105
-0.051,36.522,2.103
-0.039,36.48,2.104
-0.089,36.444,2.105
-0.149,36.414,2.105
-0.171,36.39,2.104
-0.157,36.373,2.104
-0.095,36.363,2.105
-0.079,36.359,2.106
-0.054,36.36,2.105
-0.052,36.366,2.104
-0.089,36.375,2.105
-0.126,36.387,2.106
-0.137,36.399,2.105
-0.106,36.41,2.105
-0.086,36.42,2.105
-0.045,36.426,2.107
-0.02,36.428,2.106
0.011,36.425,2.105
-0.026,36.416,2.106
-0.071,36.401,2.107
-0.112,36.381,2.107
-0.105,36.356,2.106
-0.092,36.327,2.106
-0.084,36.295,2.107
-0.086,36.261,2.108
-0.067,36.224,2.107
-0.059,36.186,2.106
-0.049,36.146,2.107
-0.04,36.105,2.108
-0.045,36.063,2.107
-0.043,36.02,2.107
-0.037,35.975,2.107
-0.026,35.93,2.108
-0.029,35.883,2.108
-0.03,35.834,2.107
-0.027,35.784,2.108
-0.02,35.733,2.109
-0.022,35.68,2.109
-0.023,35.625,2.108
-0.021,35.569,2.108
-0.014,35.512,2.109
-0.013,35.454,2.11
-0.018,35.395,2.109
-0.014,35.334,2.109
-0.017,35.272,2.11
-0.009,35.208,2.111
-0.005,35.142,2.11
-0.011,35.073,2.11
-0.002,35.001,2.11
0.013,34.926,2.111
0.012,34.849,2.111
0.002,34.77,2.11
0.011,34.691,2.11
0.015,34.612,2.111
0.015,34.536,2.112
0.023,34.463,2.111
0.027,34.393,2.11
0.023,34.328,2.111
0.031,34.266,2.112
0.039,34.208,2.112
0.045,34.152,2.111
0.041,34.099,2.112
0.043,34.047,2.113
0.044,33.997,2.113
0.051,33.945,2.112
0.055,33.893,2.113
