Trial 3:3back,Trial 5:3back
0.366,0.71
0.366,0.711
0.366,0.711
0.367,0.711
0.367,0.71
0.367,0.71
0.367,0.71
0.367,0.71
0.367,0.71
0.366,0.71
0.366,0.711
0.367,0.711
0.366,0.71
0.366,0.71
0.366,0.709
0.367,0.709
0.367,0.71
0.366,0.71
0.366,0.711
0.366,0.71
0.366,0.71
0.366,0.709
0.366,0.71
0.366,0.71
0.367,0.709
0.367,0.709
0.366,0.71
0.365,0.71
0.365,0.71
0.366,0.709
0.366,0.709
0.366,0.709
0.366,0.709
0.366,0.709
0.366,0.709
0.366,0.71
0.366,0.71
0.366,0.71
0.367,0.709
0.366,0.709
0.366,0.71
0.367,0.71
0.368,0.709
0.368,0.709
0.367,0.709
0.367,0.709
0.367,0.709
0.367,0.709
0.366,0.709
0.366,0.709
0.366,0.709
0.367,0.71
0.367,0.709
0.367,0.709
0.366,0.709
0.366,0.709
0.366,0.709
0.367,0.708
0.367,0.708
0.366,0.708
0.366,0.708
0.367,0.708
0.367,0.708
0.367,0.709
0.366,0.708
0.366,0.708
0.367,0.708
0.366,0.708
0.366,0.708
0.367,0.707
0.367,0.707
0.367,0.708
0.367,0.709
0.366,0.708
0.367,0.707
0.367,0.708
0.367,0.708
0.367,0.709
0.367,0.708
0.367,0.708
0.367,0.708
0.366,0.709
0.366,0.708
0.366,0.708
0.367,0.708
0.367,0.708
0.367,0.708
0.367,0.708
0.367,0.708
0.368,0.708
0.368,0.708
0.367,0.708
0.367,0.707
0.367,0.707
0.367,0.708
0.366,0.708
0.367,0.708
0.367,0.708
0.367,0.708
0.366,0.708
0.366,0.707
0.366,0.707
0.366,0.707
0.366,0.708
0.366,0.708
0.367,0.708
0.367,0.707
0.366,0.707
0.365,0.707
0.365,0.707
0.365,0.707
0.366,0.707
0.366,0.707
0.366,0.707
0.366,0.707
0.366,0.707
0.366,0.707
0.366,0.707
0.366,0.706
0.365,0.706
0.366,0.707
0.366,0.707
0.366,0.706
0.366,0.706
0.366,0.707
0.366,0.707
0.366,0.707
0.365,0.706
0.365,0.706
0.366,0.706
0.366,0.706
0.367,0.706
0.367,0.706
0.367,0.706
0.366,0.705
0.366,0.705
0.365,0.705
0.365,0.706
0.367,0.705
0.367,0.705
0.367,0.706
0.366,0.706
0.366,0.705
0.366,0.705
0.367,0.705
0.366,0.705
0.366,0.705
0.366,0.704
0.366,0.705
0.366,0.706
0.365,0.706
0.366,0.705
0.367,0.705
0.366,0.704
0.366,0.705
0.365,0.705
0.365,0.705
0.366,0.705
0.366,0.705
0.367,0.705
0.367,0.705
0.367,0.704
0.366,0.705
0.365,0.705
0.365,0.705
0.366,0.705
0.366,0.705
0.366,0.704
0.366,0.704
0.366,0.704
0.366,0.704
0.366,0.704
0.366,0.705
0.366,0.705
0.366,0.705
0.366,0.704
0.366,0.705
0.365,0.704
0.366,0.704
0.366,0.704
0.366,0.704
0.365,0.704
0.365,0.704
0.365,0.704
0.366,0.704
0.366,0.705
0.366,0.704
0.366,0.703
0.366,0.704
0.365,0.704
0.365,0.704
0.366,0.703
0.366,0.704
0.366,0.704
0.366,0.704
0.366,0.703
0.366,0.703
0.365,0.704
0.366,0.704
0.366,0.703
0.366,0.703
0.366,0.704
0.366,0.704
0.366,0.704
0.366,0.704
0.365,0.703
0.366,0.703
0.366,0.703
0.366,0.703
0.366,0.703
0.366,0.703
0.366,0.703
0.366,0.703
0.366,0.703
0.366,0.703
0.366,0.703
0.365,0.703
0.365,0.703
0.366,0.703
0.366,0.703
0.366,0.703
0.366,0.703
0.365,0.703
0.365,0.703
0.365,0.703
0.366,0.702
0.366,0.702
0.365,0.703
0.366,0.703
0.366,0.703
0.366,0.703
0.366,0.703
0.366,0.703
0.366,0.703
0.366,0.703
0.365,0.702
0.365,0.702
0.366,0.702
0.366,0.702
0.366,0.703
0.365,0.703
0.366,0.702
0.365,0.702
0.365,0.701
0.365,0.702
0.366,0.702
0.367,0.703
0.367,0.702
0.366,0.702
0.365,0.702
0.365,0.702
0.366,0.702
0.366,0.702
0.366,0.702
0.366,0.702
0.365,0.702
0.365,0.702
0.365,0.702
0.365,0.702
0.365,0.702
0.365,0.702
0.365,0.701
0.365,0.701
0.365,0.702
0.365,0.702
0.366,0.702
0.366,0.702
0.366,0.702
0.366,0.702
0.365,0.701
0.365,0.702
0.365,0.702
0.365,0.701
0.365,0.701
0.366,0.7
0.366,0.7
0.365,0.7
0.365,0.7
0.365,0.701
0.366,0.702
0.366,0.702
0.366,0.701
0.365,0.701
0.365,0.701
0.365,0.701
0.366,0.7
0.366,0.701
0.366,0.701
0.366,0.701
0.365,0.701
0.365,0.701
0.365,0.7
0.365,0.7
0.365,0.7
0.365,0.701
0.365,0.701
0.365,0.701
0.365,0.701
0.365,0.701
0.365,0.701
0.366,0.7
0.366,0.7
0.366,0.7
0.365,0.701
0.365,0.701
0.365,0.7
0.365,0.7
0.365,0.7
0.364,0.701
0.364,0.7
0.365,0.7
0.365,0.701
0.365,0.701
0.365,0.701
0.366,0.7
0.366,0.7
0.365,0.7
0.365,0.7
0.365,0.7
0.365,0.7
0.366,0.7
0.366,0.7
0.365,0.7
0.365,0.7
0.365,0.7
0.365,0.7
0.365,0.7
0.365,0.7
0.365,0.7
0.366,0.7
0.365,0.7
0.365,0.7
0.365,0.7
0.366,0.7
0.366,0.7
0.366,0.7
0.365,0.7
0.365,0.701
0.365,0.7
0.365,0.7
0.366,0.7
0.365,0.7
0.365,0.7
0.365,0.7
0.365,0.7
0.365,0.7
0.365,0.699
0.365,0.7
0.366,0.7
0.366,0.701
0.365,0.7
0.365,0.7
0.365,0.7
0.365,0.7
0.365,0.7
0.365,0.699
0.366,0.7
0.366,0.7
0.366,0.701
0.365,0.701
0.365,0.7
0.366,0.7
0.365,0.7
0.364,0.7
0.364,0.7
0.365,0.7
0.366,0.7
0.366,0.7
0.365,0.7
0.365,0.699
0.365,0.7
0.365,0.701
0.365,0.702
0.365,0.701
0.365,0.7
0.366,0.701
0.365,0.701
0.364,0.701
0.364,0.701
0.365,0.701
0.365,0.701
0.365,0.701
0.365,0.701
0.366,0.701
0.366,0.702
0.365,0.701
0.365,0.7
0.366,0.7
0.366,0.702
0.366,0.702
0.365,0.701
0.365,0.701
0.365,0.701
0.365,0.701
0.365,0.701
0.365,0.701
0.365,0.702
0.365,0.703
0.365,0.703
0.365,0.702
0.365,0.702
0.365,0.702
0.365,0.702
0.365,0.702
0.365,0.702
0.365,0.703
0.365,0.703
0.365,0.703
0.365,0.702
0.366,0.703
0.366,0.703
0.365,0.703
0.365,0.703
0.365,0.703
0.365,0.704
0.366,0.704
0.366,0.703
0.366,0.703
0.365,0.703
0.365,0.703
0.366,0.703
0.366,0.703
0.366,0.703
0.365,0.703
0.365,0.704
0.366,0.704
0.365,0.704
0.365,0.704
0.365,0.704
0.365,0.704
0.365,0.704
0.365,0.704
0.364,0.704
0.365,0.704
0.366,0.704
0.366,0.705
0.365,0.704
0.365,0.704
0.365,0.704
0.365,0.705
0.365,0.706
0.365,0.706
0.365,0.705
0.366,0.705
0.365,0.706
0.365,0.705
0.365,0.705
0.365,0.705
0.365,0.705
0.365,0.706
0.365,0.706
0.365,0.706
0.365,0.706
0.365,0.706
0.364,0.706
0.365,0.705
0.365,0.706
0.365,0.707
0.365,0.707
0.364,0.706
0.364,0.706
0.364,0.707
0.365,0.707
0.365,0.706
0.364,0.706
0.364,0.707
0.365,0.707
0.366,0.707
0.366,0.706
0.365,0.707
0.365,0.707
0.365,0.707
0.365,0.707
0.365,0.707
0.365,0.708
0.365,0.708
0.365,0.707
0.365,0.707
0.364,0.708
0.364,0.708
0.365,0.708
0.365,0.708
0.365,0.707
0.365,0.707
0.365,0.707
0.365,0.707
0.365,0.708
0.365,0.708
0.365,0.708
0.365,0.708
0.365,0.709
0.365,0.709
0.365,0.708
0.365,0.708
0.365,0.709
0.364,0.709
0.364,0.709
0.364,0.708
0.365,0.709
0.364,0.709
0.364,0.709
0.365,0.709
0.366,0.71
0.365,0.71
0.364,0.71
0.364,0.709
0.365,0.709
0.365,0.709
0.364,0.71
0.364,0.71
0.365,0.71
0.365,0.71
0.364,0.71
0.364,0.71
0.365,0.71
0.365,0.709
0.365,0.71
0.365,0.71
0.364,0.71
0.364,0.71
0.365,0.71
0.366,0.71
0.366,0.71
0.365,0.71
0.364,0.71
0.365,0.71
0.365,0.711
0.364,0.712
0.364,0.711
0.365,0.711
0.365,0.711
0.365,0.711
0.364,0.71
0.365,0.71
0.365,0.711
0.365,0.712
0.365,0.712
0.365,0.712
0.365,0.712
0.365,0.712
0.365,0.712
0.365,0.711
0.365,0.712
0.365,0.712
0.365,0.712
0.364,0.712
0.364,0.711
0.365,0.712
0.366,0.712
0.366,0.712
0.365,0.711
0.365,0.711
0.365,0.712
0.366,0.712
0.365,0.712
0.365,0.712
0.365,0.712
0.366,0.712
0.365,0.712
0.365,0.713
0.365,0.712
0.365,0.712
0.365,0.712
0.365,0.712
0.365,0.712
0.365,0.712
0.366,0.712
0.365,0.712
0.365,0.713
0.365,0.713
0.365,0.713
0.366,0.713
0.365,0.713
0.366,0.713
0.366,0.713
0.366,0.712
0.366,0.712
0.365,0.713
0.365,0.713
0.365,0.713
0.365,0.714
0.366,0.713
0.365,0.713
0.366,0.713
0.366,0.713
0.365,0.713
0.365,0.714
0.365,0.714
0.365,0.714
0.365,0.714
0.365,0.713
0.365,0.713
0.365,0.713
0.365,0.713
0.365,0.713
0.366,0.714
0.365,0.714
0.365,0.714
0.365,0.714
0.365,0.714
0.365,0.714
0.365,0.714
0.365,0.714
0.365,0.714
0.365,0.714
0.364,0.714
0.365,0.714
0.366,0.715
0.366,0.714
0.366,0.714
0.366,0.714
0.365,0.715
0.365,0.715
0.365,0.715
0.365,0.714
0.365,0.715
0.365,0.715
0.365,0.715
0.365,0.715
0.365,0.715
0.365,0.715
0.365,0.715
0.365,0.715
0.365,0.715
0.365,0.715
0.365,0.715
0.366,0.714
0.366,0.715
0.366,0.715
0.366,0.715
0.366,0.715
0.365,0.715
0.365,0.715
0.365,0.715
0.365,0.715
0.366,0.715
0.366,0.715
0.366,0.715
0.365,0.715
0.365,0.715
0.365,0.715
0.365,0.715
0.366,0.715
0.366,0.715
0.366,0.715
0.365,0.715
0.365,0.715
0.366,0.715
0.366,0.715
0.366,0.715
0.365,0.715
0.365,0.715
0.365,0.715
0.365,0.715
0.365,0.715
0.365,0.716
0.366,0.716
0.366,0.716
0.366,0.716
0.366,0.716
0.366,0.715
0.366,0.715
0.366,0.715
0.366,0.716
0.366,0.716
0.366,0.716
0.366,0.716
0.366,0.716
0.366,0.717
0.366,0.716
0.366,0.716
0.365,0.716
0.365,0.716
0.365,0.716
0.366,0.716
0.367,0.715
0.367,0.716
0.366,0.717
0.365,0.716
0.365,0.716
0.366,0.716
0.366,0.717
0.366,0.717
0.366,0.716
0.367,0.716
0.366,0.717
0.366,0.716
0.365,0.716
0.366,0.715
0.366,0.716
0.366,0.717
0.366,0.717
0.366,0.716
0.366,0.716
0.366,0.716
0.366,0.716
0.366,0.716
0.366,0.716
0.366,0.716
0.367,0.716
0.366,0.716
0.366,0.716
0.366,0.716
0.366,0.716
0.366,0.716
0.365,0.715
0.365,0.716
0.365,0.716
0.365,0.716
0.366,0.716
0.366,0.716
0.366,0.716
0.366,0.716
0.366,0.716
0.365,0.716
0.365,0.716
0.365,0.716
0.365,0.717
0.365,0.717
0.366,0.716
0.366,0.716
0.366,0.716
0.366,0.717
0.366,0.716
0.365,0.716
0.365,0.717
0.365,0.717
0.366,0.716
0.366,0.716
0.366,0.717
0.366,0.717
0.365,0.717
0.365,0.716
0.366,0.716
0.366,0.717
0.366,0.717
0.366,0.716
0.366,0.716
0.366,0.717
0.366,0.717
0.366,0.716
0.366,0.715
0.365,0.716
0.365,0.717
0.365,0.717
0.366,0.716
0.366,0.717
0.366,0.717
0.366,0.716
0.366,0.717
0.366,0.717
0.365,0.717
0.366,0.717
0.367,0.716
0.367,0.716
0.367,0.717
0.366,0.717
0.366,0.717
0.367,0.717
0.366,0.717
0.365,0.717
0.365,0.717
0.366,0.716
0.366,0.717
0.366,0.717
0.366,0.717
0.366,0.717
0.366,0.717
0.367,0.717
0.366,0.716
0.366,0.716
0.366,0.716
0.367,0.717
0.367,0.717
0.367,0.717
0.367,0.717
0.367,0.717
0.366,0.716
0.366,0.716
0.366,0.716
0.366,0.717
0.366,0.717
0.367,0.717
0.367,0.716
0.367,0.717
0.366,0.717
0.366,0.717
0.367,0.716
0.367,0.716
0.367,0.717
0.367,0.717
0.367,0.717
0.367,0.716
0.366,0.716
0.367,0.717
0.367,0.718
0.367,0.717
0.366,0.717
0.366,0.717
0.367,0.717
0.368,0.716
0.367,0.716
0.367,0.717
0.367,0.717
0.367,0.717
0.367,0.716
0.367,0.717
0.367,0.717
0.367,0.716
0.367,0.716
0.367,0.717
0.366,0.718
0.366,0.718
0.367,0.716
0.367,0.716
0.367,0.717
0.366,0.717
0.367,0.717
0.367,0.716
0.367,0.717
0.367,0.718
0.367,0.717
0.368,0.717
0.367,0.717
0.367,0.717
0.367,0.717
0.368,0.717
0.368,0.716
0.367,0.717
0.367,0.717
0.367,0.717
0.367,0.716
0.366,0.717
0.367,0.717
0.367,0.716
0.368,0.716
0.367,0.717
0.367,0.717
0.367,0.717
0.367,0.716
0.368,0.716
0.368,0.717
0.367,0.716
0.367,0.716
0.368,0.716
0.368,0.716
0.368,0.716
0.367,0.716
0.367,0.716
0.367,0.717
0.367,0.717
0.367,0.716
0.368,0.716
0.368,0.716
0.368,0.716
0.368,0.716
0.368,0.716
0.367,0.716
0.367,0.716
0.367,0.716
0.367,0.716
0.367,0.715
0.367,0.716
0.368,0.716
0.368,0.716
0.368,0.716
0.367,0.716
0.367,0.716
0.368,0.716
0.368,0.716
0.368,0.716
0.368,0.716
0.369,0.716
0.369,0.716
0.369,0.716
0.368,0.716
0.367,0.716
0.368,0.715
0.369,0.715
0.369,0.715
0.369,0.715
0.369,0.715
0.369,0.715
0.369,0.715
0.368,0.715
0.368,0.715
0.368,0.714
0.369,0.715
0.369,0.716
0.368,0.716
0.368,0.715
0.368,0.715
0.368,0.715
0.368,0.715
0.368,0.715
0.368,0.714
0.368,0.715
0.368,0.715
0.369,0.715
0.369,0.714
0.369,0.714
0.369,0.714
0.368,0.715
0.368,0.715
0.368,0.714
0.368,0.714
0.369,0.714
0.369,0.714
0.369,0.715
0.368,0.714
0.369,0.714
0.368,0.714
0.368,0.715
0.368,0.715
0.368,0.715
0.369,0.715
0.369,0.715
0.368,0.715
0.369,0.714
0.369,0.714
0.369,0.714
0.368,0.715
0.368,0.714
0.368,0.714
0.368,0.714
0.369,0.714
0.369,0.714
0.369,0.714
0.369,0.714
0.368,0.714
0.367,0.714
0.367,0.714
0.368,0.714
0.369,0.715
0.369,0.714
0.368,0.714
0.368,0.714
0.368,0.714
0.369,0.714
0.368,0.714
0.368,0.714
0.369,0.714
0.369,0.713
0.368,0.713
0.368,0.713
0.369,0.713
0.37,0.713
0.369,0.713
0.368,0.713
0.368,0.713
0.368,0.713
0.368,0.713
0.369,0.713
0.369,0.713
0.37,0.713
0.369,0.713
0.369,0.713
0.368,0.713
0.368,0.713
0.369,0.713
0.369,0.713
0.369,0.712
0.368,0.712
0.368,0.713
0.368,0.714
0.368,0.713
0.368,0.713
0.368,0.713
0.368,0.712
0.368,0.712
0.368,0.712
0.368,0.713
0.369,0.713
0.369,0.713
0.369,0.712
0.368,0.712
0.368,0.712
0.368,0.712
0.369,0.712
0.369,0.712
0.369,0.713
0.369,0.712
0.368,0.712
0.368,0.712
0.368,0.712
0.369,0.712
0.368,0.712
0.368,0.712
0.369,0.712
0.368,0.712
0.368,0.712
0.368,0.712
0.369,0.712
0.369,0.712
0.369,0.712
0.368,0.711
0.369,0.711
0.369,0.712
0.369,0.712
0.369,0.712
0.369,0.711
0.369,0.711
0.368,0.712
0.368,0.712
0.368,0.712
0.369,0.711
0.369,0.711
0.369,0.711
0.368,0.711
0.368,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.368,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.368,0.711
0.368,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.368,0.712
0.369,0.712
0.369,0.711
0.369,0.711
0.37,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.712
0.369,0.712
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.37,0.711
0.37,0.711
0.37,0.711
0.37,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.711
0.37,0.711
0.37,0.711
0.369,0.711
0.368,0.711
0.369,0.71
0.37,0.711
0.37,0.711
0.369,0.711
0.369,0.71
0.37,0.71
0.369,0.711
0.369,0.711
0.369,0.71
0.369,0.709
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.71
0.37,0.71
0.37,0.711
0.369,0.71
0.369,0.71
0.369,0.711
0.369,0.711
0.369,0.711
0.369,0.71
0.37,0.71
0.37,0.71
0.37,0.71
0.369,0.711
0.369,0.711
0.37,0.711
0.37,0.71
0.37,0.71
0.369,0.71
0.369,0.71
0.37,0.71
0.37,0.71
0.37,0.71
0.37,0.71
0.369,0.71
0.369,0.71
0.369,0.71
0.369,0.709
0.37,0.71
0.37,0.71
0.37,0.71
0.37,0.71
0.37,0.71
0.37,0.71
0.37,0.709
0.37,0.709
0.37,0.71
0.369,0.71
0.369,0.709
0.37,0.709
0.37,0.71
0.37,0.71
0.369,0.709
0.369,0.709
0.369,0.709
0.369,0.709
0.369,0.709
0.37,0.709
0.37,0.709
0.371,0.71
0.37,0.71
0.369,0.71
0.369,0.709
0.369,0.709
0.37,0.709
0.37,0.71
0.37,0.709
0.37,0.709
0.37,0.709
0.37,0.709
0.37,0.708
0.37,0.708
0.37,0.709
0.369,0.709
0.369,0.709
0.369,0.708
0.37,0.708
0.37,0.709
0.37,0.709
0.369,0.708
0.369,0.708
0.369,0.709
0.369,0.709
0.369,0.708
0.37,0.708
0.37,0.708
0.37,0.709
0.37,0.709
0.369,0.708
0.369,0.708
0.369,0.708
0.369,0.708
0.369,0.709
0.369,0.709
0.369,0.709
0.369,0.709
0.37,0.708
0.37,0.708
0.369,0.708
0.369,0.708
0.369,0.707
0.369,0.708
0.369,0.709
0.369,0.709
0.369,0.709
0.369,0.708
0.369,0.708
0.368,0.708
0.368,0.708
0.369,0.708
0.37,0.708
0.369,0.708
0.369,0.708
0.37,0.708
0.37,0.707
0.37,0.707
0.369,0.708
0.368,0.708
0.369,0.708
0.369,0.708
0.369,0.708
0.369,0.708
0.37,0.708
0.37,0.708
0.369,0.708
0.369,0.708
0.368,0.708
0.369,0.708
0.369,0.708
0.369,0.708
0.369,0.707
0.37,0.707
0.37,0.707
0.369,0.708
0.368,0.708
0.369,0.707
0.37,0.707
0.37,0.707
0.369,0.708
0.369,0.707
0.369,0.707
0.37,0.707
0.369,0.707
0.368,0.708
0.368,0.707
0.369,0.707
0.369,0.707
0.369,0.706
0.369,0.706
0.369,0.706
0.369,0.707
0.369,0.707
0.369,0.707
0.369,0.707
0.369,0.707
0.37,0.707
0.37,0.707
0.369,0.707
0.369,0.707
0.369,0.707
0.369,0.707
0.369,0.707
0.369,0.707
0.369,0.707
0.369,0.707
0.37,0.707
0.37,0.706
0.37,0.707
0.369,0.707
0.369,0.706
0.369,0.706
0.37,0.707
0.37,0.707
0.37,0.707
0.37,0.706
0.37,0.706
0.37,0.706
0.37,0.707
0.37,0.706
0.369,0.706
0.369,0.706
0.369,0.707
0.37,0.706
0.37,0.706
0.37,0.706
0.37,0.707
0.369,0.706
0.369,0.705
0.369,0.706
0.369,0.707
0.369,0.707
0.37,0.706
0.37,0.706
0.369,0.706
0.369,0.706
0.369,0.706
0.369,0.706
0.369,0.707
0.369,0.707
0.369,0.706
0.369,0.706
0.369,0.706
0.369,0.706
0.369,0.706
0.369,0.706
0.369,0.707
0.369,0.707
0.368,0.706
0.368,0.706
0.369,0.705
0.369,0.706
0.369,0.706
0.369,0.705
0.369,0.705
0.369,0.705
0.369,0.706
0.369,0.706
0.37,0.706
0.37,0.706
0.369,0.706
0.369,0.706
0.37,0.706
0.37,0.706
0.37,0.705
0.369,0.705
0.369,0.706
0.369,0.706
0.369,0.706
0.369,0.705
0.369,0.705
0.369,0.706
0.369,0.706
0.369,0.706
0.369,0.706
0.368,0.706
0.368,0.706
0.369,0.706
0.37,0.706
0.37,0.706
0.369,0.706
0.369,0.706
0.369,0.706
0.369,0.706
0.369,0.706
0.369,0.706
0.369,0.706
0.369,0.705
0.369,0.705
0.369,0.706
0.369,0.706
0.369,0.706
0.369,0.705
0.369,0.705
