Trial 3:3back,Trial 5:3back
8.278,6.892
8.278,6.893
8.277,6.892
8.275,6.892
8.274,6.892
8.273,6.892
8.272,6.892
8.271,6.893
8.27,6.894
8.269,6.894
8.268,6.893
8.267,6.893
8.266,6.893
8.265,6.893
8.264,6.893
8.263,6.892
8.262,6.892
8.261,6.892
8.259,6.893
8.259,6.893
8.257,6.893
8.255,6.893
8.254,6.894
8.254,6.894
8.253,6.894
8.252,6.894
8.25,6.894
8.25,6.893
8.249,6.893
8.247,6.893
8.245,6.894
8.244,6.894
8.243,6.893
8.241,6.894
8.24,6.895
8.239,6.895
8.238,6.895
8.237,6.895
8.236,6.895
8.235,6.895
8.234,6.895
8.232,6.895
8.231,6.896
8.229,6.896
8.229,6.896
8.228,6.896
8.225,6.897
8.224,6.898
8.223,6.898
8.223,6.897
8.221,6.897
8.22,6.897
8.219,6.897
8.217,6.897
8.216,6.897
8.214,6.897
8.212,6.898
8.211,6.899
8.21,6.899
8.209,6.899
8.208,6.899
8.207,6.9
8.206,6.9
8.205,6.9
8.203,6.9
8.202,6.9
8.201,6.9
8.2,6.9
8.198,6.901
8.197,6.902
8.196,6.902
8.195,6.902
8.193,6.903
8.192,6.903
8.192,6.903
8.191,6.903
8.19,6.904
8.188,6.904
8.187,6.904
8.185,6.904
8.184,6.905
8.183,6.906
8.182,6.906
8.18,6.905
8.179,6.906
8.179,6.907
8.178,6.907
8.177,6.907
8.175,6.907
8.174,6.908
8.173,6.908
8.172,6.908
8.171,6.909
8.17,6.909
8.168,6.91
8.168,6.91
8.167,6.91
8.166,6.911
8.165,6.911
8.164,6.911
8.163,6.911
8.163,6.912
8.162,6.913
8.161,6.913
8.16,6.914
8.159,6.913
8.158,6.914
8.157,6.915
8.156,6.915
8.155,6.915
8.154,6.915
8.153,6.916
8.153,6.916
8.152,6.917
8.15,6.917
8.149,6.918
8.149,6.918
8.149,6.918
8.148,6.918
8.147,6.919
8.146,6.92
8.146,6.92
8.146,6.919
8.145,6.92
8.143,6.921
8.142,6.921
8.142,6.921
8.141,6.922
8.14,6.922
8.139,6.922
8.138,6.923
8.138,6.924
8.138,6.924
8.138,6.924
8.137,6.924
8.136,6.924
8.135,6.925
8.135,6.925
8.135,6.924
8.134,6.925
8.133,6.926
8.132,6.927
8.132,6.927
8.132,6.927
8.131,6.927
8.13,6.927
8.129,6.928
8.129,6.928
8.13,6.928
8.129,6.928
8.128,6.928
8.127,6.928
8.127,6.929
8.126,6.929
8.125,6.93
8.125,6.931
8.125,6.931
8.124,6.931
8.125,6.932
8.125,6.933
8.124,6.932
8.123,6.932
8.123,6.932
8.123,6.932
8.123,6.933
8.122,6.933
8.121,6.933
8.121,6.934
8.121,6.935
8.121,6.935
8.12,6.936
8.119,6.936
8.119,6.936
8.12,6.936
8.119,6.936
8.119,6.937
8.118,6.937
8.118,6.936
8.118,6.937
8.117,6.938
8.117,6.938
8.117,6.939
8.116,6.939
8.116,6.94
8.116,6.94
8.116,6.94
8.115,6.94
8.115,6.94
8.115,6.94
8.116,6.94
8.115,6.94
8.114,6.94
8.113,6.941
8.113,6.941
8.113,6.941
8.113,6.942
8.113,6.943
8.113,6.943
8.113,6.944
8.113,6.943
8.113,6.943
8.112,6.943
8.112,6.943
8.112,6.943
8.112,6.943
8.112,6.944
8.111,6.944
8.111,6.944
8.111,6.945
8.111,6.945
8.111,6.945
8.111,6.945
8.11,6.945
8.11,6.946
8.11,6.946
8.111,6.945
8.11,6.945
8.109,6.945
8.109,6.946
8.11,6.947
8.11,6.947
8.109,6.947
8.109,6.947
8.109,6.947
8.109,6.947
8.11,6.947
8.109,6.947
8.109,6.947
8.108,6.947
8.108,6.947
8.108,6.948
8.108,6.948
8.109,6.948
8.108,6.948
8.108,6.949
8.108,6.95
8.108,6.949
8.108,6.949
8.107,6.949
8.108,6.949
8.108,6.949
8.108,6.949
8.107,6.95
8.106,6.95
8.106,6.95
8.107,6.95
8.107,6.95
8.106,6.951
8.106,6.951
8.106,6.95
8.106,6.95
8.106,6.951
8.106,6.951
8.106,6.951
8.106,6.951
8.106,6.951
8.105,6.951
8.105,6.951
8.105,6.951
8.104,6.951
8.104,6.951
8.105,6.951
8.105,6.95
8.104,6.95
8.104,6.95
8.104,6.95
8.104,6.95
8.104,6.95
8.103,6.95
8.103,6.951
8.103,6.951
8.103,6.951
8.103,6.95
8.102,6.95
8.102,6.95
8.102,6.95
8.103,6.95
8.102,6.95
8.102,6.95
8.102,6.949
8.102,6.949
8.101,6.95
8.101,6.95
8.101,6.95
8.1,6.949
8.099,6.95
8.099,6.95
8.1,6.949
8.1,6.949
8.099,6.949
8.099,6.949
8.099,6.949
8.099,6.949
8.099,6.949
8.098,6.949
8.098,6.949
8.097,6.948
8.097,6.948
8.096,6.948
8.095,6.948
8.095,6.947
8.095,6.947
8.095,6.947
8.095,6.948
8.095,6.948
8.094,6.947
8.094,6.947
8.093,6.947
8.093,6.947
8.093,6.947
8.092,6.947
8.091,6.946
8.091,6.946
8.091,6.945
8.091,6.945
8.09,6.945
8.09,6.945
8.091,6.945
8.091,6.945
8.09,6.945
8.089,6.945
8.088,6.945
8.088,6.944
8.088,6.943
8.087,6.943
8.086,6.942
8.086,6.942
8.086,6.942
8.086,6.941
8.086,6.941
8.086,6.941
8.085,6.941
8.085,6.942
8.084,6.942
8.084,6.941
8.083,6.94
8.082,6.94
8.081,6.939
8.082,6.939
8.082,6.938
8.081,6.937
8.08,6.937
8.08,6.938
8.081,6.938
8.08,6.938
8.078,6.937
8.078,6.937
8.077,6.937
8.077,6.937
8.077,6.937
8.076,6.936
8.075,6.936
8.075,6.935
8.075,6.935
8.075,6.935
8.074,6.935
8.073,6.935
8.073,6.934
8.072,6.934
8.072,6.934
8.071,6.933
8.07,6.933
8.069,6.932
8.068,6.932
8.069,6.931
8.069,6.931
8.068,6.931
8.067,6.931
8.068,6.93
8.068,6.929
8.067,6.929
8.066,6.929
8.065,6.929
8.064,6.928
8.064,6.927
8.064,6.927
8.063,6.926
8.062,6.926
8.062,6.926
8.062,6.926
8.061,6.925
8.06,6.925
8.059,6.925
8.059,6.925
8.058,6.924
8.058,6.923
8.057,6.922
8.056,6.922
8.054,6.922
8.054,6.922
8.055,6.922
8.054,6.921
8.052,6.921
8.052,6.921
8.052,6.921
8.051,6.92
8.05,6.919
8.048,6.918
8.048,6.918
8.047,6.917
8.047,6.917
8.046,6.917
8.045,6.917
8.045,6.916
8.044,6.916
8.044,6.916
8.043,6.916
8.043,6.915
8.042,6.914
8.04,6.913
8.039,6.913
8.039,6.913
8.038,6.912
8.037,6.912
8.036,6.912
8.036,6.912
8.036,6.911
8.035,6.911
8.033,6.911
8.033,6.91
8.033,6.909
8.032,6.909
8.03,6.909
8.029,6.908
8.028,6.907
8.027,6.906
8.027,6.906
8.026,6.906
8.025,6.906
8.024,6.906
8.024,6.905
8.023,6.904
8.022,6.904
8.021,6.904
8.02,6.904
8.019,6.903
8.018,6.902
8.017,6.901
8.016,6.901
8.015,6.901
8.014,6.9
8.014,6.9
8.014,6.899
8.013,6.899
8.011,6.899
8.011,6.899
8.01,6.898
8.008,6.898
8.006,6.897
8.005,6.896
8.004,6.896
8.004,6.895
8.003,6.895
8.002,6.894
8.001,6.894
8,6.894
7.999,6.894
7.998,6.894
7.997,6.893
7.996,6.892
7.994,6.892
7.993,6.892
7.992,6.891
7.992,6.89
7.99,6.889
7.989,6.889
7.988,6.889
7.988,6.889
7.987,6.889
7.986,6.888
7.984,6.888
7.983,6.887
7.982,6.887
7.98,6.887
7.979,6.886
7.977,6.885
7.976,6.884
7.976,6.884
7.975,6.884
7.974,6.884
7.973,6.883
7.972,6.883
7.971,6.883
7.97,6.883
7.969,6.882
7.967,6.882
7.965,6.881
7.964,6.88
7.963,6.879
7.962,6.879
7.961,6.878
7.959,6.878
7.959,6.876
7.958,6.876
7.957,6.876
7.955,6.877
7.954,6.876
7.952,6.875
7.951,6.874
7.95,6.874
7.948,6.874
7.947,6.874
7.945,6.873
7.944,6.872
7.944,6.871
7.943,6.871
7.941,6.871
7.94,6.871
7.938,6.871
7.938,6.87
7.936,6.869
7.934,6.869
7.932,6.869
7.931,6.869
7.931,6.868
7.93,6.867
7.928,6.867
7.926,6.867
7.926,6.867
7.924,6.866
7.922,6.865
7.921,6.865
7.92,6.864
7.918,6.864
7.917,6.864
7.916,6.863
7.914,6.862
7.912,6.862
7.911,6.862
7.911,6.862
7.91,6.861
7.908,6.86
7.906,6.859
7.905,6.859
7.904,6.86
7.903,6.859
7.901,6.858
7.899,6.858
7.897,6.857
7.897,6.857
7.896,6.856
7.894,6.856
7.892,6.856
7.891,6.855
7.891,6.855
7.889,6.855
7.887,6.855
7.885,6.855
7.884,6.854
7.883,6.853
7.882,6.853
7.88,6.853
7.878,6.852
7.877,6.851
7.876,6.851
7.875,6.851
7.873,6.851
7.871,6.851
7.87,6.851
7.868,6.85
7.867,6.849
7.865,6.849
7.864,6.849
7.862,6.849
7.861,6.848
7.86,6.847
7.859,6.847
7.856,6.847
7.855,6.847
7.854,6.847
7.853,6.846
7.85,6.846
7.849,6.846
7.848,6.846
7.847,6.846
7.846,6.845
7.844,6.845
7.843,6.844
7.841,6.844
7.84,6.843
7.839,6.843
7.838,6.843
7.836,6.843
7.834,6.843
7.833,6.843
7.831,6.843
7.83,6.842
7.829,6.841
7.827,6.841
7.826,6.841
7.825,6.841
7.824,6.84
7.822,6.839
7.82,6.839
7.819,6.839
7.818,6.839
7.817,6.839
7.814,6.839
7.813,6.839
7.812,6.838
7.811,6.838
7.81,6.838
7.808,6.838
7.806,6.837
7.805,6.837
7.804,6.837
7.803,6.837
7.801,6.836
7.799,6.836
7.798,6.835
7.796,6.835
7.795,6.835
7.794,6.834
7.792,6.835
7.791,6.834
7.79,6.834
7.789,6.834
7.787,6.833
7.785,6.833
7.783,6.833
7.783,6.833
7.782,6.832
7.779,6.832
7.778,6.832
7.777,6.833
7.776,6.833
7.775,6.832
7.773,6.832
7.771,6.832
7.77,6.831
7.769,6.831
7.768,6.831
7.766,6.83
7.764,6.83
7.762,6.83
7.761,6.83
7.76,6.831
7.758,6.83
7.757,6.829
7.756,6.829
7.755,6.829
7.754,6.83
7.753,6.829
7.751,6.828
7.749,6.828
7.748,6.828
7.747,6.828
7.746,6.828
7.744,6.828
7.742,6.827
7.742,6.827
7.741,6.827
